ping_index	ping_time	channel_id	channel_freq	Ranges	angle_alongship	angle_athwartship
33	27:23.2	WBT Tube 244668-15 ES120-7CD	120000	11.81284523	2.219247818	1.501661897
33	27:23.2	WBT Tube 244668-15 ES120-7CD	120000	15.54900074	0.144950509	0.841360807
33	27:23.2	WBT Tube 244668-15 ES120-7CD	120000	16.60077477	0.847945392	-0.046700016
33	27:23.2	WBT Tube 244668-15 ES120-7CD	120000	18.47670174	2.268432617	-1.834374785
33	27:23.2	WBT Tube 244668-15 ES120-7CD	120000	22.55821609	-2.258673906	-1.652922511
33	27:23.2	WBT Tube 244667-15 ES200-7CD	200000	6.463706493	3.104250193	-1.696793556
33	27:23.2	WBT Tube 244667-15 ES200-7CD	200000	7.028839588	3.783696413	0.940452039
33	27:23.2	WBT Tube 244667-15 ES200-7CD	200000	11.80891991	1.919603109	3.590060711
33	27:23.2	WBT Tube 244667-15 ES200-7CD	200000	16.60470009	0.586549759	2.2283957
33	27:23.2	WBT Tube 244667-15 ES200-7CD	200000	18.468853	1.927502632	0.137269825
33	27:23.2	WBT Tube 244667-15 ES200-7CD	200000	20.17994881	1.959850788	0.675836027
33	27:23.2	WBT Tube 244667-15 ES200-7CD	200000	22.53074455	-2.60684824	0.036067303
33	27:23.2	WBT Tube 244667-15 ES200-7CD	200000	23.58644485	2.131367683	-0.417052001
33	27:23.2	WBT Tube 244673-15 ES333-7CD	333000	6.455857277	3.274661779	-2.168132782
33	27:23.2	WBT Tube 244673-15 ES333-7CD	333000	10.94552326	1.929770231	2.44932723
33	27:23.2	WBT Tube 244673-15 ES333-7CD	333000	11.81284523	1.847759843	2.81349206
33	27:23.2	WBT Tube 244673-15 ES333-7CD	333000	15.90613365	0.624319851	0.954461873
33	27:23.2	WBT Tube 244673-15 ES333-7CD	333000	16.60077477	0.376213223	0.98870784
33	27:23.2	WBT Tube 244673-15 ES333-7CD	333000	18.47670174	1.967120886	-0.930656493
33	27:23.2	WBT Tube 244673-15 ES333-7CD	333000	22.5189724	-2.35857439	-0.332923263
33	27:23.2	WBT Tube 244673-15 ES333-7CD	333000	23.58644485	1.87897253	-1.051602244
33	27:23.2	WBT Tube 253689-7 ES38-18DK-Split	38000	11.86778831	-1.585380554	5.162964344
33	27:23.2	WBT Tube 253689-7 ES38-18DK-Split	38000	15.25858498	10.76090145	3.618741512
33	27:23.2	WBT Tube 253689-7 ES38-18DK-Split	38000	18.74357033	4.327795506	11.57885075
33	27:23.2	WBT Tube 253689-7 ES38-18DK-Split	38000	20.20349693	-0.997463405	4.810399055
33	27:23.2	WBT Tube 253689-7 ES38-18DK-Split	38000	22.41693306	-4.900141716	5.617704868
33	27:23.2	WBT Tube 253689-7 ES38-18DK-Split	38000	23.59429359	-0.28361553	0.137575805
33	27:23.2	WBT Tube 244670-15 ES70-7CD	70000	7.06415987	3.401285172	2.072173119
33	27:23.2	WBT Tube 244670-15 ES70-7CD	70000	8.677142143	0.301274389	-3.855248451
33	27:23.2	WBT Tube 244670-15 ES70-7CD	70000	10.40786171	2.404439211	4.858125687
33	27:23.2	WBT Tube 244670-15 ES70-7CD	70000	11.84424019	1.493523955	3.650353432
33	27:23.2	WBT Tube 244670-15 ES70-7CD	70000	13.18643093	-0.072839171	2.38011241
33	27:23.2	WBT Tube 244670-15 ES70-7CD	70000	14.06945038	4.807155609	2.408743143
33	27:23.2	WBT Tube 244670-15 ES70-7CD	70000	16.62432098	1.093447566	2.669591665
33	27:23.2	WBT Tube 244670-15 ES70-7CD	70000	18.21375847	3.921888113	-0.040440977
33	27:23.2	WBT Tube 244670-15 ES70-7CD	70000	18.48455048	2.075132608	-0.12413647
33	27:23.2	WBT Tube 244670-15 ES70-7CD	70000	20.19172287	2.053575754	0.278062433
33	27:23.2	WBT Tube 244670-15 ES70-7CD	70000	22.55821609	-2.678955793	0.108096465
33	27:23.2	WBT Tube 244670-15 ES70-7CD	70000	23.60606575	1.373143911	-0.626188934
34	27:23.5	WBT Tube 244668-15 ES120-7CD	120000	6.993518353	-0.206283271	-1.181495309
34	27:23.5	WBT Tube 244668-15 ES120-7CD	120000	10.32152271	-0.568115175	1.74353075
34	27:23.5	WBT Tube 244668-15 ES120-7CD	120000	11.77360058	-0.34721756	1.460741758
34	27:23.5	WBT Tube 244668-15 ES120-7CD	120000	12.41722393	-0.430335045	0.657941997
34	27:23.5	WBT Tube 244668-15 ES120-7CD	120000	13.19428158	-0.175556883	0.969875932
34	27:23.5	WBT Tube 244668-15 ES120-7CD	120000	16.54583168	-1.122770309	-0.107337959
34	27:23.5	WBT Tube 244668-15 ES120-7CD	120000	20.11715698	1.134272695	-1.506876826
34	27:23.5	WBT Tube 244667-15 ES200-7CD	200000	6.393064976	-1.56254971	-1.637810588
34	27:23.5	WBT Tube 244667-15 ES200-7CD	200000	6.97389555	0.249884605	1.42036736
34	27:23.5	WBT Tube 244667-15 ES200-7CD	200000	11.76182556	-0.559637427	3.656854153
34	27:23.5	WBT Tube 244667-15 ES200-7CD	200000	13.19820499	-0.857331276	3.517258167
34	27:23.5	WBT Tube 244667-15 ES200-7CD	200000	15.98854828	-1.337557912	1.910239577
34	27:23.5	WBT Tube 244667-15 ES200-7CD	200000	16.54190636	-1.354668856	1.997997522
34	27:23.5	WBT Tube 244667-15 ES200-7CD	200000	18.45315552	0.239017054	0.077689439
34	27:23.5	WBT Tube 244667-15 ES200-7CD	200000	20.10930824	0.425440252	0.694217861
34	27:23.5	WBT Tube 244667-15 ES200-7CD	200000	23.60999107	0.909300029	-0.621372819
34	27:23.5	WBT Tube 244673-15 ES333-7CD	333000	5.533592224	-0.472414047	-2.165683746
34	27:23.5	WBT Tube 244673-15 ES333-7CD	333000	6.389140129	-0.589599192	-1.910139322
34	27:23.5	WBT Tube 244673-15 ES333-7CD	333000	6.966046333	0.761875987	0.73475033
34	27:23.5	WBT Tube 244673-15 ES333-7CD	333000	10.80424023	-0.635321021	2.115344286
34	27:23.5	WBT Tube 244673-15 ES333-7CD	333000	11.76575089	-0.65757823	2.888774395
34	27:23.5	WBT Tube 244673-15 ES333-7CD	333000	12.81360054	-0.249388829	1.66772902
34	27:23.5	WBT Tube 244673-15 ES333-7CD	333000	15.58824539	-1.278635383	0.749857426
34	27:23.5	WBT Tube 244673-15 ES333-7CD	333000	16.55368042	-0.973113239	1.077907681
34	27:23.5	WBT Tube 244673-15 ES333-7CD	333000	17.61722946	-0.91386205	0.767444134
34	27:23.5	WBT Tube 244673-15 ES333-7CD	333000	18.45707893	-0.085732117	-0.888531506
34	27:23.5	WBT Tube 244673-15 ES333-7CD	333000	23.6139164	0.067399211	-1.286529303
34	27:23.5	WBT Tube 253689-7 ES38-18DK-Split	38000	11.82069302	-4.06069088	5.181824207
34	27:23.5	WBT Tube 253689-7 ES38-18DK-Split	38000	15.16439629	10.89835262	0.794178724
34	27:23.5	WBT Tube 253689-7 ES38-18DK-Split	38000	18.69647598	1.847874999	9.534029007
34	27:23.5	WBT Tube 253689-7 ES38-18DK-Split	38000	20.10930824	-2.93628931	2.221868038
34	27:23.5	WBT Tube 253689-7 ES38-18DK-Split	38000	22.51112175	-6.196022511	8.988904953
34	27:23.5	WBT Tube 253689-7 ES38-18DK-Split	38000	23.59429359	-0.373441607	0.368840963
34	27:23.5	WBT Tube 244670-15 ES70-7CD	70000	5.309893608	1.80847466	0.042262249
34	27:23.5	WBT Tube 244670-15 ES70-7CD	70000	7.005291462	0.156017855	3.14723587
34	27:23.5	WBT Tube 244670-15 ES70-7CD	70000	8.630047798	-2.322513342	-3.165068388
34	27:23.5	WBT Tube 244670-15 ES70-7CD	70000	11.79714584	-0.693614364	3.683403969
34	27:23.5	WBT Tube 244670-15 ES70-7CD	70000	13.2099781	-0.897811413	2.204524755
34	27:23.5	WBT Tube 244670-15 ES70-7CD	70000	13.97526169	5.767525673	1.937046409
34	27:23.5	WBT Tube 244670-15 ES70-7CD	70000	16.56545448	-1.262899995	2.025709629
34	27:23.5	WBT Tube 244670-15 ES70-7CD	70000	18.02538109	2.829923868	3.502576351
34	27:23.5	WBT Tube 244670-15 ES70-7CD	70000	18.48455048	0.341983944	-0.141793713
34	27:23.5	WBT Tube 244670-15 ES70-7CD	70000	20.13285446	1.071692348	0.523836255
34	27:23.5	WBT Tube 244670-15 ES70-7CD	70000	22.52289581	-4.171342373	1.820058823
34	27:23.5	WBT Tube 244670-15 ES70-7CD	70000	23.62961388	1.335995793	-0.703482866
35	27:23.8	WBT Tube 244668-15 ES120-7CD	120000	6.993518353	-4.190374374	-1.376281619
35	27:23.8	WBT Tube 244668-15 ES120-7CD	120000	9.842729568	3.018835545	1.372105837
35	27:23.8	WBT Tube 244668-15 ES120-7CD	120000	10.2901268	-3.285534859	1.547808528
35	27:23.8	WBT Tube 244668-15 ES120-7CD	120000	11.75005245	-3.001562595	1.439493537
35	27:23.8	WBT Tube 244668-15 ES120-7CD	120000	13.83790493	3.837609768	0.776421666
35	27:23.8	WBT Tube 244668-15 ES120-7CD	120000	16.51443481	-2.989018679	-0.309432238
35	27:23.8	WBT Tube 244668-15 ES120-7CD	120000	17.9508152	1.832044721	1.697925091
35	27:23.8	WBT Tube 244668-15 ES120-7CD	120000	19.39504242	0.832246959	0.686392725
35	27:23.8	WBT Tube 244668-15 ES120-7CD	120000	20.0622139	-0.141493544	-1.679723978
35	27:23.8	WBT Tube 244668-15 ES120-7CD	120000	21.46719551	-0.041171849	-0.668315709
35	27:23.8	WBT Tube 244667-15 ES200-7CD	200000	11.73435402	-2.945079565	3.635074139
35	27:23.8	WBT Tube 244667-15 ES200-7CD	200000	18.44923019	-1.730723619	-0.08118365
35	27:23.8	WBT Tube 244667-15 ES200-7CD	200000	20.05043983	-0.903550565	0.695306182
35	27:23.8	WBT Tube 244667-15 ES200-7CD	200000	23.68455696	-0.24275741	-0.75188446
35	27:23.8	WBT Tube 244673-15 ES333-7CD	333000	6.353818893	-4.266745567	-2.031459093
35	27:23.8	WBT Tube 244673-15 ES333-7CD	333000	16.49873734	-3.128865004	1.099666238
35	27:23.8	WBT Tube 244673-15 ES333-7CD	333000	17.95866394	1.057246208	2.192476034
35	27:23.8	WBT Tube 244673-15 ES333-7CD	333000	18.42175865	-1.37721622	-1.080809832
35	27:23.8	WBT Tube 244673-15 ES333-7CD	333000	20.03081703	-0.992684066	-0.790893853
35	27:23.8	WBT Tube 253689-7 ES38-18DK-Split	38000	10.83171082	5.04685688	12.70056438
35	27:23.8	WBT Tube 253689-7 ES38-18DK-Split	38000	11.82069302	-6.804289341	5.700477123
35	27:23.8	WBT Tube 253689-7 ES38-18DK-Split	38000	15.02311325	6.848531723	4.368384361
35	27:23.8	WBT Tube 253689-7 ES38-18DK-Split	38000	18.64938164	0.47436285	8.987764359
35	27:23.8	WBT Tube 253689-7 ES38-18DK-Split	38000	20.0622139	-1.745742321	1.858346224
35	27:23.8	WBT Tube 253689-7 ES38-18DK-Split	38000	22.60531044	-7.661202431	7.272006989
35	27:23.8	WBT Tube 253689-7 ES38-18DK-Split	38000	23.73557663	0.314419091	0.624512434
35	27:23.8	WBT Tube 244670-15 ES70-7CD	70000	7.005291462	-4.032228947	2.05421567
35	27:23.8	WBT Tube 244670-15 ES70-7CD	70000	11.77359867	-3.249873161	3.827365398
35	27:23.8	WBT Tube 244670-15 ES70-7CD	70000	15.05843353	5.962179661	2.107106924
35	27:23.8	WBT Tube 244670-15 ES70-7CD	70000	18.01360703	0.999696493	3.065826893
35	27:23.8	WBT Tube 244670-15 ES70-7CD	70000	18.11956978	0.153862447	0.573415875
35	27:23.8	WBT Tube 244670-15 ES70-7CD	70000	18.46100426	-1.308675528	0.118255094
35	27:23.8	WBT Tube 244670-15 ES70-7CD	70000	18.67292786	2.784422874	5.608807564
35	27:23.8	WBT Tube 244670-15 ES70-7CD	70000	20.07398605	-0.588739336	0.537605941
35	27:23.8	WBT Tube 244670-15 ES70-7CD	70000	22.49934769	-5.121776104	0.681826472
35	27:23.8	WBT Tube 244670-15 ES70-7CD	70000	23.70025444	-0.560985088	-0.891922295
35	27:23.8	WBT Tube 244670-15 ES70-7CD	70000	24.3831234	-0.444590628	-0.768078625
36	27:24.1	WBT Tube 244668-15 ES120-7CD	120000	8.830200195	2.94309783	-0.089937069
36	27:24.1	WBT Tube 244668-15 ES120-7CD	120000	9.842729568	0.313389122	1.502195716
36	27:24.1	WBT Tube 244668-15 ES120-7CD	120000	11.75005245	-4.193673611	1.198331356
36	27:24.1	WBT Tube 244668-15 ES120-7CD	120000	12.59775257	-0.332129925	-2.181023836
36	27:24.1	WBT Tube 244668-15 ES120-7CD	120000	13.76726341	2.566966057	0.622790039
36	27:24.1	WBT Tube 244668-15 ES120-7CD	120000	14.89752865	6.142864227	0.453147739
36	27:24.1	WBT Tube 244668-15 ES120-7CD	120000	17.95866394	-0.027432496	1.45032227
36	27:24.1	WBT Tube 244668-15 ES120-7CD	120000	18.55519295	1.989987493	4.170159817
36	27:24.1	WBT Tube 244668-15 ES120-7CD	120000	19.3714962	-0.749094605	0.827528238
36	27:24.1	WBT Tube 244668-15 ES120-7CD	120000	20.01511955	-1.618026972	-1.210209966
36	27:24.1	WBT Tube 244668-15 ES120-7CD	120000	22.51112175	-5.218643188	-2.352693319
36	27:24.1	WBT Tube 244667-15 ES200-7CD	200000	7.67246294	-0.3735376	1.949959397
36	27:24.1	WBT Tube 244667-15 ES200-7CD	200000	11.72650528	-4.880593777	3.999919176
36	27:24.1	WBT Tube 244667-15 ES200-7CD	200000	20.01119423	-2.262544632	0.792961597
36	27:24.1	WBT Tube 244667-15 ES200-7CD	200000	23.70417976	-1.312425494	-1.095179796
36	27:24.1	WBT Tube 244673-15 ES333-7CD	333000	16.47519112	-3.975389481	0.840297401
36	27:24.1	WBT Tube 244673-15 ES333-7CD	333000	17.95473862	-0.418796152	2.355882168
36	27:24.1	WBT Tube 244673-15 ES333-7CD	333000	23.69633102	-1.572692752	-1.68690896
36	27:24.1	WBT Tube 253689-7 ES38-18DK-Split	38000	9.136312485	6.288484097	14.89106941
36	27:24.1	WBT Tube 253689-7 ES38-18DK-Split	38000	10.73752213	4.030255795	12.80330372
36	27:24.1	WBT Tube 253689-7 ES38-18DK-Split	38000	11.82069302	-8.786990166	5.940910339
36	27:24.1	WBT Tube 253689-7 ES38-18DK-Split	38000	14.92892456	5.104211807	2.43726182
36	27:24.1	WBT Tube 253689-7 ES38-18DK-Split	38000	18.55519295	-1.434110999	8.279862404
36	27:24.1	WBT Tube 253689-7 ES38-18DK-Split	38000	20.0622139	-5.1377635	1.454915404
36	27:24.1	WBT Tube 253689-7 ES38-18DK-Split	38000	22.69949913	-6.022721767	9.879646301
36	27:24.1	WBT Tube 253689-7 ES38-18DK-Split	38000	23.73557663	-0.557623744	-0.426777065
36	27:24.1	WBT Tube 244670-15 ES70-7CD	70000	6.228234291	-2.678017616	1.896109104
36	27:24.1	WBT Tube 244670-15 ES70-7CD	70000	9.88982296	-0.511962354	3.338474274
36	27:24.1	WBT Tube 244670-15 ES70-7CD	70000	11.77359867	-4.986579418	3.792118788
36	27:24.1	WBT Tube 244670-15 ES70-7CD	70000	13.78688431	2.248520613	3.570914984
36	27:24.1	WBT Tube 244670-15 ES70-7CD	70000	14.94069672	5.378823757	2.041232347
36	27:24.1	WBT Tube 244670-15 ES70-7CD	70000	18.01360703	-0.212245375	3.215836525
36	27:24.1	WBT Tube 244670-15 ES70-7CD	70000	18.44923019	-2.995719433	-0.404085487
36	27:24.1	WBT Tube 244670-15 ES70-7CD	70000	20.03866577	-1.756372213	0.573306143
36	27:24.1	WBT Tube 244670-15 ES70-7CD	70000	22.49934769	-5.731848717	0.453822672
36	27:24.1	WBT Tube 244670-15 ES70-7CD	70000	23.72380257	-1.244574428	-0.99467659
37	27:24.4	WBT Tube 244668-15 ES120-7CD	120000	8.759558678	-0.624606967	0.25208959
37	27:24.4	WBT Tube 244668-15 ES120-7CD	120000	9.858428001	-1.915255547	0.950573504
37	27:24.4	WBT Tube 244668-15 ES120-7CD	120000	11.77360058	-5.12934494	1.156215668
37	27:24.4	WBT Tube 244668-15 ES120-7CD	120000	13.72016907	0.411950111	0.829377055
37	27:24.4	WBT Tube 244668-15 ES120-7CD	120000	14.80333996	5.277581215	0.504126966
37	27:24.4	WBT Tube 244668-15 ES120-7CD	120000	16.4908886	-5.106002808	0.004456809
37	27:24.4	WBT Tube 244668-15 ES120-7CD	120000	17.96651268	-2.32970953	2.148335934
37	27:24.4	WBT Tube 244668-15 ES120-7CD	120000	19.34009933	-2.474274397	1.263804317
37	27:24.4	WBT Tube 244668-15 ES120-7CD	120000	19.99942017	-2.58588028	-1.53626895
37	27:24.4	WBT Tube 244668-15 ES120-7CD	120000	22.52682114	-5.620444775	-2.029885769
37	27:24.4	WBT Tube 244667-15 ES200-7CD	200000	14.81903648	5.091199875	1.678319812
37	27:24.4	WBT Tube 244667-15 ES200-7CD	200000	19.97979927	-3.523423195	1.006480813
37	27:24.4	WBT Tube 244667-15 ES200-7CD	200000	23.71203041	-1.67314291	0.210795432
37	27:24.4	WBT Tube 244673-15 ES333-7CD	333000	9.834879875	-1.613946795	3.162800312
37	27:24.4	WBT Tube 244673-15 ES333-7CD	333000	16.45949173	-5.061429501	1.220860362
37	27:24.4	WBT Tube 253689-7 ES38-18DK-Split	38000	9.08921814	3.044404268	15.50088596
37	27:24.4	WBT Tube 253689-7 ES38-18DK-Split	38000	10.69042778	0.567831695	13.75602818
37	27:24.4	WBT Tube 253689-7 ES38-18DK-Split	38000	11.82069302	-11.92753696	6.267696857
37	27:24.4	WBT Tube 253689-7 ES38-18DK-Split	38000	14.83473396	3.175601244	3.058665037
37	27:24.4	WBT Tube 253689-7 ES38-18DK-Split	38000	18.55519295	-2.945692301	7.579418182
37	27:24.4	WBT Tube 253689-7 ES38-18DK-Split	38000	20.01511765	-4.387521267	1.589458823
37	27:24.4	WBT Tube 253689-7 ES38-18DK-Split	38000	22.79368782	-7.994957924	3.824387312
37	27:24.4	WBT Tube 253689-7 ES38-18DK-Split	38000	23.78267097	-4.963058949	0.602124095
37	27:24.4	WBT Tube 244670-15 ES70-7CD	70000	7.511556149	-0.205020219	0.442445904
37	27:24.4	WBT Tube 244670-15 ES70-7CD	70000	8.783104897	-0.900214016	3.235907793
37	27:24.4	WBT Tube 244670-15 ES70-7CD	70000	9.901597023	-2.82909894	4.235188484
37	27:24.4	WBT Tube 244670-15 ES70-7CD	70000	11.78537273	-6.220958233	4.063739777
37	27:24.4	WBT Tube 244670-15 ES70-7CD	70000	14.84650803	4.200069427	2.127425909
37	27:24.4	WBT Tube 244670-15 ES70-7CD	70000	16.28288841	4.744412422	0.441293627
37	27:24.4	WBT Tube 244670-15 ES70-7CD	70000	18.03715324	-1.627596617	3.528668642
37	27:24.4	WBT Tube 244670-15 ES70-7CD	70000	20.00334549	-3.010029793	0.470561594
37	27:24.4	WBT Tube 244670-15 ES70-7CD	70000	23.73557663	-2.765230417	-1.622137547
38	27:24.7	WBT Tube 244668-15 ES120-7CD	120000	13.6887722	-1.56318748	0.895077348
38	27:24.7	WBT Tube 244668-15 ES120-7CD	120000	14.72484875	2.727305889	0.314394265
38	27:24.7	WBT Tube 244668-15 ES120-7CD	120000	18.468853	-0.039443199	3.827820063
38	27:24.7	WBT Tube 244668-15 ES120-7CD	120000	19.98372269	-3.493196487	-1.556486845
38	27:24.7	WBT Tube 244667-15 ES200-7CD	200000	5.608158112	-0.254458487	1.458919406
38	27:24.7	WBT Tube 244667-15 ES200-7CD	200000	14.72877312	3.879333258	2.467388391
38	27:24.7	WBT Tube 244667-15 ES200-7CD	200000	16.20832253	2.98372364	0.462838233
38	27:24.7	WBT Tube 244673-15 ES333-7CD	333000	5.604233742	0.623225451	0.601415098
38	27:24.7	WBT Tube 244673-15 ES333-7CD	333000	14.73662186	3.49232769	1.44818747
38	27:24.7	WBT Tube 253689-7 ES38-18DK-Split	38000	9.042123795	1.391358852	19.87406921
38	27:24.7	WBT Tube 253689-7 ES38-18DK-Split	38000	10.64333344	-1.561778426	14.85710144
38	27:24.7	WBT Tube 253689-7 ES38-18DK-Split	38000	11.86778831	-14.25839233	6.436606884
38	27:24.7	WBT Tube 253689-7 ES38-18DK-Split	38000	14.74054527	1.388925314	4.140980244
38	27:24.7	WBT Tube 253689-7 ES38-18DK-Split	38000	18.5080986	-4.463534832	8.477065086
38	27:24.7	WBT Tube 253689-7 ES38-18DK-Split	38000	20.01511765	-6.77166605	2.817448139
38	27:24.7	WBT Tube 253689-7 ES38-18DK-Split	38000	22.84078217	-8.483311653	11.01346874
38	27:24.7	WBT Tube 253689-7 ES38-18DK-Split	38000	23.73557663	-5.813312531	0.220057845
38	27:24.7	WBT Tube 244670-15 ES70-7CD	70000	5.2510252	1.522679925	-1.589078426
38	27:24.7	WBT Tube 244670-15 ES70-7CD	70000	12.50356197	-2.540615797	0.898415983
38	27:24.7	WBT Tube 244670-15 ES70-7CD	70000	14.75231934	3.891786337	2.477261066
38	27:24.7	WBT Tube 244670-15 ES70-7CD	70000	16.14160347	2.053227425	1.84044075
38	27:24.7	WBT Tube 244670-15 ES70-7CD	70000	18.07247543	-2.573266506	3.491516352
38	27:24.7	WBT Tube 244670-15 ES70-7CD	70000	18.5080986	-0.270645291	6.161410332
38	27:24.7	WBT Tube 244670-15 ES70-7CD	70000	19.99157143	-3.807920456	0.758796334
38	27:24.7	WBT Tube 244670-15 ES70-7CD	70000	23.73557663	-2.770661116	-1.057623148
39	27:25.0	WBT Tube 244668-15 ES120-7CD	120000	13.23352623	3.523333549	0.561460674
39	27:25.0	WBT Tube 244668-15 ES120-7CD	120000	14.64635754	3.555434942	0.512405694
39	27:25.0	WBT Tube 244668-15 ES120-7CD	120000	16.15337753	2.503907681	-1.712100983
39	27:25.0	WBT Tube 244668-15 ES120-7CD	120000	18.42960739	-0.883566916	4.22311306
39	27:25.0	WBT Tube 244668-15 ES120-7CD	120000	19.97587395	-3.818203688	-1.489893079
39	27:25.0	WBT Tube 244667-15 ES200-7CD	200000	14.65420723	2.763211012	2.541411638
39	27:25.0	WBT Tube 244667-15 ES200-7CD	200000	16.14552879	2.035670519	0.290156424
39	27:25.0	WBT Tube 244667-15 ES200-7CD	200000	19.94055367	-4.500150204	0.535938025
39	27:25.0	WBT Tube 244673-15 ES333-7CD	333000	5.572836876	-3.15327692	1.467528701
39	27:25.0	WBT Tube 244673-15 ES333-7CD	333000	14.65813065	2.821103811	1.728407621
39	27:25.0	WBT Tube 253689-7 ES38-18DK-Split	38000	7.864764214	16.07753372	5.399598598
39	27:25.0	WBT Tube 253689-7 ES38-18DK-Split	38000	8.995029449	-3.018794298	15.98213673
39	27:25.0	WBT Tube 253689-7 ES38-18DK-Split	38000	10.59623909	-3.538558722	13.84686184
39	27:25.0	WBT Tube 253689-7 ES38-18DK-Split	38000	11.91488266	-14.29759884	2.7405653
39	27:25.0	WBT Tube 253689-7 ES38-18DK-Split	38000	14.69345093	0.114095204	3.329179287
39	27:25.0	WBT Tube 253689-7 ES38-18DK-Split	38000	18.41390991	-7.515347004	7.580814362
39	27:25.0	WBT Tube 253689-7 ES38-18DK-Split	38000	20.01511765	-4.417147636	-2.896338463
39	27:25.0	WBT Tube 253689-7 ES38-18DK-Split	38000	22.4640274	8.089657784	3.720633268
39	27:25.0	WBT Tube 253689-7 ES38-18DK-Split	38000	23.78267097	-5.508244991	0.019164447
39	27:25.0	WBT Tube 244670-15 ES70-7CD	70000	14.68167877	3.053132534	2.942094088
39	27:25.0	WBT Tube 244670-15 ES70-7CD	70000	16.17692566	1.76550138	0.495107681
39	27:25.0	WBT Tube 244670-15 ES70-7CD	70000	18.47277641	-1.485478044	5.911788464
39	27:25.0	WBT Tube 244670-15 ES70-7CD	70000	19.97979736	-4.466968536	1.223779321
40	27:25.3	WBT Tube 244668-15 ES120-7CD	120000	14.58356571	1.304875851	0.159858733
40	27:25.3	WBT Tube 244668-15 ES120-7CD	120000	16.09843445	1.131800652	-2.112676382
40	27:25.3	WBT Tube 244668-15 ES120-7CD	120000	18.40606117	-1.60328126	3.829241753
40	27:25.3	WBT Tube 244668-15 ES120-7CD	120000	19.97587395	-4.055841446	-1.625349402
40	27:25.3	WBT Tube 244667-15 ES200-7CD	200000	5.082270622	4.407494068	-0.415363967
40	27:25.3	WBT Tube 244667-15 ES200-7CD	200000	7.67246294	-0.231874704	-0.614157498
40	27:25.3	WBT Tube 244667-15 ES200-7CD	200000	14.58749008	1.714015841	2.607592344
40	27:25.3	WBT Tube 244673-15 ES333-7CD	333000	14.58749008	1.67416656	1.604141831
40	27:25.3	WBT Tube 244673-15 ES333-7CD	333000	16.09058571	0.972251534	-0.788586378
40	27:25.3	WBT Tube 244673-15 ES333-7CD	333000	24.83052254	1.930561304	-2.603062391
40	27:25.3	WBT Tube 253689-7 ES38-18DK-Split	38000	7.817669868	10.11034679	5.192316055
