ping_index	ping_time	channel_id	channel_freq	Ranges	angle_alongship	angle_athwartship
40	27:25.3	WBT Tube 253689-7 ES38-18DK-Split	38000	8.947935104	-2.675656319	16.99135399
40	27:25.3	WBT Tube 253689-7 ES38-18DK-Split	38000	10.59623909	-5.170796394	12.92882538
40	27:25.3	WBT Tube 253689-7 ES38-18DK-Split	38000	12.0561657	-21.66112137	9.646967888
40	27:25.3	WBT Tube 253689-7 ES38-18DK-Split	38000	14.64635658	-1.330062151	3.453382015
40	27:25.3	WBT Tube 253689-7 ES38-18DK-Split	38000	18.41390991	-4.295698166	9.831043243
40	27:25.3	WBT Tube 253689-7 ES38-18DK-Split	38000	22.41693306	10.66824818	8.299542427
40	27:25.3	WBT Tube 253689-7 ES38-18DK-Split	38000	23.02915955	-1.966587782	2.583055019
40	27:25.3	WBT Tube 253689-7 ES38-18DK-Split	38000	23.82976532	-4.525721073	-0.279265821
40	27:25.3	WBT Tube 244670-15 ES70-7CD	70000	5.097968578	4.40835619	1.522279143
40	27:25.3	WBT Tube 244670-15 ES70-7CD	70000	6.710951328	-1.717112184	2.429239273
40	27:25.3	WBT Tube 244670-15 ES70-7CD	70000	10.66688061	6.904046059	-6.4567523
40	27:25.3	WBT Tube 244670-15 ES70-7CD	70000	14.62281036	1.25601244	2.303371906
40	27:25.3	WBT Tube 244670-15 ES70-7CD	70000	16.11805725	1.241088629	-0.037772749
40	27:25.3	WBT Tube 244670-15 ES70-7CD	70000	23.80621719	-3.716940403	-0.930914938
41	27:25.6	WBT Tube 244668-15 ES120-7CD	120000	13.06869602	0.290041924	1.096980214
41	27:25.6	WBT Tube 244668-15 ES120-7CD	120000	14.52862263	0.800778687	0.859708428
41	27:25.6	WBT Tube 244668-15 ES120-7CD	120000	16.06703949	0.119446442	-1.471677423
41	27:25.6	WBT Tube 244668-15 ES120-7CD	120000	18.37466431	-2.313883305	4.370933533
41	27:25.6	WBT Tube 244668-15 ES120-7CD	120000	19.97587395	-4.694278717	-1.606005192
41	27:25.6	WBT Tube 244668-15 ES120-7CD	120000	23.56289673	0.138853848	4.092926979
41	27:25.6	WBT Tube 244667-15 ES200-7CD	200000	5.023402691	1.065901279	0.23864913
41	27:25.6	WBT Tube 244667-15 ES200-7CD	200000	14.53254604	0.584629834	2.412612677
41	27:25.6	WBT Tube 244667-15 ES200-7CD	200000	16.05918884	-0.064070776	-0.04349469
41	27:25.6	WBT Tube 244673-15 ES333-7CD	333000	5.015553474	1.894298077	-0.200977817
41	27:25.6	WBT Tube 244673-15 ES333-7CD	333000	14.53254604	0.792467952	1.603834152
41	27:25.6	WBT Tube 244673-15 ES333-7CD	333000	15.11730194	0.59388119	-0.71167767
41	27:25.6	WBT Tube 244673-15 ES333-7CD	333000	24.76380539	1.87443459	-2.856390238
41	27:25.6	WBT Tube 253689-7 ES38-18DK-Split	38000	7.770575523	9.629198074	4.706536293
41	27:25.6	WBT Tube 253689-7 ES38-18DK-Split	38000	8.947935104	-7.073280811	15.73692036
41	27:25.6	WBT Tube 253689-7 ES38-18DK-Split	38000	14.59926224	-2.661223173	3.570958853
41	27:25.6	WBT Tube 253689-7 ES38-18DK-Split	38000	18.46100426	-6.691370964	8.609985352
41	27:25.6	WBT Tube 253689-7 ES38-18DK-Split	38000	19.92092896	-0.262554735	-1.141492963
41	27:25.6	WBT Tube 253689-7 ES38-18DK-Split	38000	23.82976532	-7.725645542	0.084640943
41	27:25.6	WBT Tube 244670-15 ES70-7CD	70000	5.039100647	0.185053945	1.434221983
41	27:25.6	WBT Tube 244670-15 ES70-7CD	70000	13.58673286	1.064874649	-2.427680254
41	27:25.6	WBT Tube 244670-15 ES70-7CD	70000	14.56394196	0.117458336	2.050699234
41	27:25.6	WBT Tube 244670-15 ES70-7CD	70000	16.07096291	0.120370165	0.191757962
41	27:25.6	WBT Tube 244670-15 ES70-7CD	70000	18.42568207	-3.53391242	6.166902542
41	27:25.6	WBT Tube 244670-15 ES70-7CD	70000	23.41768837	-0.618676245	5.082596779
41	27:25.6	WBT Tube 244670-15 ES70-7CD	70000	23.82976532	-4.528563976	-1.497008324
42	27:26.0	WBT Tube 244668-15 ES120-7CD	120000	13.28062057	3.512454033	5.285467625
42	27:26.0	WBT Tube 244668-15 ES120-7CD	120000	14.48152828	-0.093832023	0.287625641
42	27:26.0	WBT Tube 244668-15 ES120-7CD	120000	16.02779388	-0.919090688	-2.442866325
42	27:26.0	WBT Tube 244668-15 ES120-7CD	120000	17.80953217	5.980561256	5.289543629
42	27:26.0	WBT Tube 244668-15 ES120-7CD	120000	18.35896683	-2.92847085	3.980875731
42	27:26.0	WBT Tube 244668-15 ES120-7CD	120000	19.98372269	-4.442390442	-1.766311288
42	27:26.0	WBT Tube 244668-15 ES120-7CD	120000	22.99776459	1.789232254	3.906434774
42	27:26.0	WBT Tube 244667-15 ES200-7CD	200000	4.992006302	-3.691902637	-0.150531128
42	27:26.0	WBT Tube 244667-15 ES200-7CD	200000	14.47760296	-0.282208204	2.443642378
42	27:26.0	WBT Tube 244667-15 ES200-7CD	200000	23.5001049	-0.606677532	4.600784302
42	27:26.0	WBT Tube 244673-15 ES333-7CD	333000	4.988081932	-2.339964867	-0.098061763
42	27:26.0	WBT Tube 244673-15 ES333-7CD	333000	13.47684669	-0.508133531	1.86961627
42	27:26.0	WBT Tube 244673-15 ES333-7CD	333000	14.48152733	-0.639622152	1.590139508
42	27:26.0	WBT Tube 244673-15 ES333-7CD	333000	16.00817108	-0.871949315	-0.865686893
42	27:26.0	WBT Tube 244673-15 ES333-7CD	333000	24.71278572	1.350402236	-2.724159956
42	27:26.0	WBT Tube 253689-7 ES38-18DK-Split	38000	8.006047249	8.057969093	4.921440125
42	27:26.0	WBT Tube 253689-7 ES38-18DK-Split	38000	14.55216789	-3.656073332	3.895090103
42	27:26.0	WBT Tube 253689-7 ES38-18DK-Split	38000	17.80168152	-1.784774303	8.609327316
42	27:26.0	WBT Tube 253689-7 ES38-18DK-Split	38000	19.77964592	6.551737785	-3.635460854
42	27:26.0	WBT Tube 253689-7 ES38-18DK-Split	38000	21.56923294	-0.996789634	11.77894497
42	27:26.0	WBT Tube 253689-7 ES38-18DK-Split	38000	22.74659348	14.62768269	-0.96007663
42	27:26.0	WBT Tube 253689-7 ES38-18DK-Split	38000	23.78267097	-8.386467934	-3.448695898
42	27:26.0	WBT Tube 244670-15 ES70-7CD	70000	8.029594421	2.431732178	1.400653481
42	27:26.0	WBT Tube 244670-15 ES70-7CD	70000	10.53737068	4.50165987	-6.259003639
42	27:26.0	WBT Tube 244670-15 ES70-7CD	70000	11.11427784	5.963338852	0.195515633
42	27:26.0	WBT Tube 244670-15 ES70-7CD	70000	13.56318569	0.312087715	-2.982074976
42	27:26.0	WBT Tube 244670-15 ES70-7CD	70000	14.51684761	-0.839228749	2.282016754
42	27:26.0	WBT Tube 244670-15 ES70-7CD	70000	16.03564262	-1.60106945	0.410034567
42	27:26.0	WBT Tube 244670-15 ES70-7CD	70000	18.40213585	-4.058558464	6.834551334
42	27:26.0	WBT Tube 244670-15 ES70-7CD	70000	18.62583351	1.445997596	1.480713487
42	27:26.0	WBT Tube 244670-15 ES70-7CD	70000	19.97979736	-5.905551434	0.957418621
42	27:26.0	WBT Tube 244670-15 ES70-7CD	70000	21.67519569	2.441044331	1.476320863
42	27:26.0	WBT Tube 244670-15 ES70-7CD	70000	23.84153748	-4.454668045	-2.202258587
43	27:26.3	WBT Tube 244668-15 ES120-7CD	120000	8.029595375	6.277161121	1.306172967
43	27:26.3	WBT Tube 244668-15 ES120-7CD	120000	9.77993679	1.687618375	2.613227129
43	27:26.3	WBT Tube 244668-15 ES120-7CD	120000	10.97299576	6.69411087	-2.083075762
43	27:26.3	WBT Tube 244668-15 ES120-7CD	120000	13.19428158	2.809066534	5.552871704
43	27:26.3	WBT Tube 244668-15 ES120-7CD	120000	14.43443394	-1.296379328	0.275773615
43	27:26.3	WBT Tube 244668-15 ES120-7CD	120000	16.00424576	-2.178778648	-1.75712049
43	27:26.3	WBT Tube 244668-15 ES120-7CD	120000	18.3354187	-3.593627453	4.110742569
43	27:26.3	WBT Tube 244668-15 ES120-7CD	120000	19.97587395	-5.259561062	-1.912790418
43	27:26.3	WBT Tube 244667-15 ES200-7CD	200000	14.43050861	-1.131236196	2.699130297
43	27:26.3	WBT Tube 244667-15 ES200-7CD	200000	24.08485985	2.092576742	-0.640263259
43	27:26.3	WBT Tube 244673-15 ES333-7CD	333000	9.79563427	1.551684499	3.172677755
43	27:26.3	WBT Tube 244673-15 ES333-7CD	333000	13.47684669	-1.22711885	0.779979706
43	27:26.3	WBT Tube 244673-15 ES333-7CD	333000	14.42658424	-1.363621712	1.608441353
43	27:26.3	WBT Tube 244673-15 ES333-7CD	333000	14.98386765	-2.153372288	-1.174736261
43	27:26.3	WBT Tube 244673-15 ES333-7CD	333000	15.96500015	-2.144958735	-0.924202561
43	27:26.3	WBT Tube 244673-15 ES333-7CD	333000	24.63037109	0.834381342	-2.851715565
43	27:26.3	WBT Tube 253689-7 ES38-18DK-Split	38000	8.006047249	4.399582863	5.202597141
43	27:26.3	WBT Tube 253689-7 ES38-18DK-Split	38000	14.50507355	-4.796399593	3.618894577
43	27:26.3	WBT Tube 253689-7 ES38-18DK-Split	38000	19.68545723	5.510066986	-7.854781628
43	27:26.3	WBT Tube 253689-7 ES38-18DK-Split	38000	22.51112175	9.706280708	1.671119928
43	27:26.3	WBT Tube 253689-7 ES38-18DK-Split	38000	23.82976532	-4.658071518	-1.130151391
43	27:26.3	WBT Tube 244670-15 ES70-7CD	70000	8.076688766	6.070132732	3.442244291
43	27:26.3	WBT Tube 244670-15 ES70-7CD	70000	9.430652618	3.364895344	1.163980484
43	27:26.3	WBT Tube 244670-15 ES70-7CD	70000	10.45495605	2.367757797	-7.035948753
43	27:26.3	WBT Tube 244670-15 ES70-7CD	70000	11.0200882	6.350234032	0.101974055
43	27:26.3	WBT Tube 244670-15 ES70-7CD	70000	13.55141258	-1.323411226	-1.448963881
43	27:26.3	WBT Tube 244670-15 ES70-7CD	70000	14.46975327	-2.035449743	2.440749645
43	27:26.3	WBT Tube 244670-15 ES70-7CD	70000	16.00032043	-2.143995047	0.702039659
43	27:26.3	WBT Tube 244670-15 ES70-7CD	70000	17.7781353	4.176292419	5.418814659
43	27:26.3	WBT Tube 244670-15 ES70-7CD	70000	18.57873917	0.386071593	1.938795805
43	27:26.3	WBT Tube 244670-15 ES70-7CD	70000	19.69723129	6.071074486	-4.947939396
43	27:26.3	WBT Tube 244670-15 ES70-7CD	70000	21.310215	-2.008607388	-2.376207829
43	27:26.3	WBT Tube 244670-15 ES70-7CD	70000	23.84153748	-4.588578701	-1.785891056
44	27:26.6	WBT Tube 244668-15 ES120-7CD	120000	8.045293808	4.691473484	0.810449183
44	27:26.6	WBT Tube 244668-15 ES120-7CD	120000	9.748540878	-0.624162138	2.680005789
44	27:26.6	WBT Tube 244668-15 ES120-7CD	120000	10.88665581	5.800414085	-2.147263288
44	27:26.6	WBT Tube 244668-15 ES120-7CD	120000	13.12363911	1.43351984	5.669294357
44	27:26.6	WBT Tube 244668-15 ES120-7CD	120000	14.77194309	5.003095627	4.160696983
44	27:26.6	WBT Tube 244668-15 ES120-7CD	120000	18.31972122	-3.87838912	3.565644026
44	27:26.6	WBT Tube 244668-15 ES120-7CD	120000	22.87217903	0.680354416	4.332870007
44	27:26.6	WBT Tube 244667-15 ES200-7CD	200000	8.057065964	5.051312447	3.441986322
44	27:26.6	WBT Tube 244667-15 ES200-7CD	200000	14.3794899	-2.504701614	2.348837614
44	27:26.6	WBT Tube 244673-15 ES333-7CD	333000	8.08061409	5.018821239	2.430663347
44	27:26.6	WBT Tube 244673-15 ES333-7CD	333000	9.748539925	-0.023652071	3.569749355
44	27:26.6	WBT Tube 244673-15 ES333-7CD	333000	14.38341427	-2.82177949	1.732893705
44	27:26.6	WBT Tube 244673-15 ES333-7CD	333000	24.54795456	0.352576286	-2.873893738
44	27:26.6	WBT Tube 253689-7 ES38-18DK-Split	38000	8.053141594	1.983282566	4.298402786
44	27:26.6	WBT Tube 253689-7 ES38-18DK-Split	38000	12.33873177	10.38339138	-14.61056614
44	27:26.6	WBT Tube 253689-7 ES38-18DK-Split	38000	14.45798016	-6.021621227	3.916908026
44	27:26.6	WBT Tube 253689-7 ES38-18DK-Split	38000	17.66039848	-0.936061144	9.202153206
44	27:26.6	WBT Tube 253689-7 ES38-18DK-Split	38000	21.42794991	2.332621574	5.6732831
44	27:26.6	WBT Tube 253689-7 ES38-18DK-Split	38000	23.78267097	-9.191283226	-2.831147194
44	27:26.6	WBT Tube 244670-15 ES70-7CD	70000	6.840461254	1.762627244	0.956777334
44	27:26.6	WBT Tube 244670-15 ES70-7CD	70000	8.08846283	5.06955862	3.874343872
44	27:26.6	WBT Tube 244670-15 ES70-7CD	70000	9.78386116	-0.372181624	3.493523121
44	27:26.6	WBT Tube 244670-15 ES70-7CD	70000	10.92589951	5.290714741	0.394945085
44	27:26.6	WBT Tube 244670-15 ES70-7CD	70000	12.31518459	3.933394432	-0.182083204
44	27:26.6	WBT Tube 244670-15 ES70-7CD	70000	14.42265892	-3.159392118	2.499043465
44	27:26.6	WBT Tube 244670-15 ES70-7CD	70000	15.97677422	-3.460196972	0.005594254
44	27:26.6	WBT Tube 244670-15 ES70-7CD	70000	17.68394661	3.96912384	7.01571703
44	27:26.6	WBT Tube 244670-15 ES70-7CD	70000	23.82976532	-5.139766693	-1.594375253
45	27:26.9	WBT Tube 244668-15 ES120-7CD	120000	6.632461071	3.603128672	1.073502302
45	27:26.9	WBT Tube 244668-15 ES120-7CD	120000	8.037444115	3.440763474	1.019775748
45	27:26.9	WBT Tube 244668-15 ES120-7CD	120000	10.80031586	4.638916016	-2.009252787
45	27:26.9	WBT Tube 244668-15 ES120-7CD	120000	13.06869602	-0.317436039	5.509780884
45	27:26.9	WBT Tube 244668-15 ES120-7CD	120000	17.53481483	3.622612238	4.426471233
45	27:26.9	WBT Tube 244668-15 ES120-7CD	120000	22.80938721	-0.557329416	4.215981007
45	27:26.9	WBT Tube 244667-15 ES200-7CD	200000	7.539028645	3.379466295	3.344824791
45	27:26.9	WBT Tube 244667-15 ES200-7CD	200000	8.045292854	3.308295488	3.011589766
45	27:26.9	WBT Tube 244667-15 ES200-7CD	200000	10.8003149	4.7295928	-0.087911725
45	27:26.9	WBT Tube 244667-15 ES200-7CD	200000	14.33631992	-3.876036882	2.636680603
45	27:26.9	WBT Tube 244667-15 ES200-7CD	200000	24.26146507	-0.311261058	-1.823503733
45	27:26.9	WBT Tube 244673-15 ES333-7CD	333000	7.060235023	2.789152384	1.807589054
45	27:26.9	WBT Tube 244673-15 ES333-7CD	333000	8.057066917	3.411929369	2.415441036
45	27:26.9	WBT Tube 244673-15 ES333-7CD	333000	9.713219643	-2.06235981	3.12527132
45	27:26.9	WBT Tube 244673-15 ES333-7CD	333000	24.48516273	-0.31350556	-2.839400768
45	27:26.9	WBT Tube 253689-7 ES38-18DK-Split	38000	8.100235939	-0.838866651	4.899513721
45	27:26.9	WBT Tube 253689-7 ES38-18DK-Split	38000	10.83171082	3.784762144	0.444236964
45	27:26.9	WBT Tube 253689-7 ES38-18DK-Split	38000	13.0451479	1.506375909	15.63226986
45	27:26.9	WBT Tube 253689-7 ES38-18DK-Split	38000	14.41088486	-7.518088341	4.259739876
45	27:26.9	WBT Tube 253689-7 ES38-18DK-Split	38000	18.41390991	3.536518812	13.78264999
45	27:26.9	WBT Tube 253689-7 ES38-18DK-Split	38000	19.4499855	5.04440546	-4.672959328
45	27:26.9	WBT Tube 253689-7 ES38-18DK-Split	38000	23.78267097	-9.533390999	1.0839504
45	27:26.9	WBT Tube 244670-15 ES70-7CD	70000	5.321667194	1.59860003	1.877937317
45	27:26.9	WBT Tube 244670-15 ES70-7CD	70000	8.08846283	2.868528843	3.843673229
45	27:26.9	WBT Tube 244670-15 ES70-7CD	70000	10.81993771	4.978773594	0.611038446
45	27:26.9	WBT Tube 244670-15 ES70-7CD	70000	12.18567467	1.996020555	0.084809065
45	27:26.9	WBT Tube 244670-15 ES70-7CD	70000	14.37556458	-4.049362659	2.791888237
45	27:26.9	WBT Tube 244670-15 ES70-7CD	70000	19.4499855	5.191589355	-4.66053772
45	27:26.9	WBT Tube 244670-15 ES70-7CD	70000	21.53391266	1.019323707	0.845192969
45	27:26.9	WBT Tube 244670-15 ES70-7CD	70000	23.81799126	-5.406415939	-1.5710392
46	27:27.2	WBT Tube 244668-15 ES120-7CD	120000	6.773744106	1.207240343	0.439306706
46	27:27.2	WBT Tube 244668-15 ES120-7CD	120000	8.194425583	1.044895172	0.478866726
46	27:27.2	WBT Tube 244668-15 ES120-7CD	120000	10.7218256	3.344290257	-2.455418825
46	27:27.2	WBT Tube 244668-15 ES120-7CD	120000	12.16605377	2.085729122	-1.146100879
46	27:27.2	WBT Tube 244668-15 ES120-7CD	120000	13.01375294	-0.724510968	5.504011154
46	27:27.2	WBT Tube 244668-15 ES120-7CD	120000	14.31669807	-4.607736111	0.42669481
46	27:27.2	WBT Tube 244668-15 ES120-7CD	120000	14.57571697	2.343771935	4.013400078
46	27:27.2	WBT Tube 244668-15 ES120-7CD	120000	17.44062424	2.854347467	4.620208263
46	27:27.2	WBT Tube 244668-15 ES120-7CD	120000	21.27096939	0.200081006	4.973967552
46	27:27.2	WBT Tube 244667-15 ES200-7CD	200000	7.688160419	1.420063734	2.915198088
46	27:27.2	WBT Tube 244667-15 ES200-7CD	200000	8.202274323	1.321121335	2.644520521
46	27:27.2	WBT Tube 244667-15 ES200-7CD	200000	10.72574902	2.774636745	0.224413261
46	27:27.2	WBT Tube 244667-15 ES200-7CD	200000	24.1908226	-0.656843364	-1.615170121
46	27:27.2	WBT Tube 244673-15 ES333-7CD	333000	7.385971069	1.701811552	2.289626122
46	27:27.2	WBT Tube 244673-15 ES333-7CD	333000	8.210123062	1.600479722	2.115816355
46	27:27.2	WBT Tube 244673-15 ES333-7CD	333000	9.222652435	1.594054222	1.947003603
46	27:27.2	WBT Tube 244673-15 ES333-7CD	333000	10.72967339	2.512549639	-0.551807761
46	27:27.2	WBT Tube 244673-15 ES333-7CD	333000	20.28983688	1.732241035	0.410635352
46	27:27.2	WBT Tube 253689-7 ES38-18DK-Split	38000	8.194424629	-3.020021915	4.55384779
46	27:27.2	WBT Tube 253689-7 ES38-18DK-Split	38000	12.10326004	3.80295372	-11.42120266
46	27:27.2	WBT Tube 253689-7 ES38-18DK-Split	38000	14.41088486	-8.734045982	5.278357983
46	27:27.2	WBT Tube 253689-7 ES38-18DK-Split	38000	17.42492676	-3.321237564	10.11399937
46	27:27.2	WBT Tube 253689-7 ES38-18DK-Split	38000	19.30870247	2.215825558	-5.03529644
46	27:27.2	WBT Tube 253689-7 ES38-18DK-Split	38000	22.08727264	8.436952591	-0.205101773
46	27:27.2	WBT Tube 253689-7 ES38-18DK-Split	38000	23.92395401	-7.464560032	-0.398970872
46	27:27.2	WBT Tube 244670-15 ES70-7CD	70000	8.229745865	0.434974581	2.790394545
46	27:27.2	WBT Tube 244670-15 ES70-7CD	70000	10.74929619	2.503750801	0.554049194
46	27:27.2	WBT Tube 244670-15 ES70-7CD	70000	14.34024334	-5.19299078	3.097427607
46	27:27.2	WBT Tube 244670-15 ES70-7CD	70000	15.03488541	-2.808848143	-2.336253405
46	27:27.2	WBT Tube 244670-15 ES70-7CD	70000	19.3322506	5.191287518	-4.6656003
46	27:27.2	WBT Tube 244670-15 ES70-7CD	70000	20.59202576	0.657527566	-3.927080154
46	27:27.2	WBT Tube 244670-15 ES70-7CD	70000	20.87459183	2.323950052	1.936173081
46	27:27.2	WBT Tube 244670-15 ES70-7CD	70000	21.48681831	-0.903019547	1.375852227
46	27:27.2	WBT Tube 244670-15 ES70-7CD	70000	22.18146133	5.908752441	-1.04983902
46	27:27.2	WBT Tube 244670-15 ES70-7CD	70000	23.92395401	-5.856205463	-1.877751946
47	27:27.5	WBT Tube 244668-15 ES120-7CD	120000	6.844385624	-1.604734302	0.088806517
47	27:27.5	WBT Tube 244668-15 ES120-7CD	120000	8.272916794	-1.536721706	0.114427738
47	27:27.5	WBT Tube 244668-15 ES120-7CD	120000	10.77676868	0.703326941	-2.152889967
47	27:27.5	WBT Tube 244668-15 ES120-7CD	120000	12.22099686	0.547871351	-1.2665205
47	27:27.5	WBT Tube 244668-15 ES120-7CD	120000	14.48937702	1.010198355	3.889498711
47	27:27.5	WBT Tube 244668-15 ES120-7CD	120000	16.92258644	0.993786037	3.715646267
47	27:27.5	WBT Tube 244668-15 ES120-7CD	120000	17.34643555	1.383400321	4.582994461
47	27:27.5	WBT Tube 244668-15 ES120-7CD	120000	20.18779755	1.874300957	-0.739190638
47	27:27.5	WBT Tube 244668-15 ES120-7CD	120000	23.75912285	-0.27046147	-2.520730495
47	27:27.5	WBT Tube 244667-15 ES200-7CD	200000	8.26899147	-1.082586288	2.391252041
47	27:27.5	WBT Tube 244667-15 ES200-7CD	200000	9.705369949	-1.320054412	1.994485259
47	27:27.5	WBT Tube 244667-15 ES200-7CD	200000	10.76891899	0.560161948	0.192655191
47	27:27.5	WBT Tube 244667-15 ES200-7CD	200000	23.75127411	-1.1211375	-1.077126741
47	27:27.5	WBT Tube 244673-15 ES333-7CD	333000	4.862496376	-1.099975467	-1.788680315
47	27:27.5	WBT Tube 244673-15 ES333-7CD	333000	7.413442612	-0.809007347	1.852733254
47	27:27.5	WBT Tube 244673-15 ES333-7CD	333000	8.27291584	-0.830606282	1.746846795
47	27:27.5	WBT Tube 244673-15 ES333-7CD	333000	9.367860794	-0.637323022	1.461580276
47	27:27.5	WBT Tube 244673-15 ES333-7CD	333000	9.838804245	0.692455292	-0.551187456
47	27:27.5	WBT Tube 244673-15 ES333-7CD	333000	10.75714493	0.695842862	-0.623473644
47	27:27.5	WBT Tube 244673-15 ES333-7CD	333000	11.84031677	0.584129691	-0.566961348
47	27:27.5	WBT Tube 244673-15 ES333-7CD	333000	20.18779945	1.012985349	0.248272076
47	27:27.5	WBT Tube 244673-15 ES333-7CD	333000	24.05346489	-1.379241228	-2.48192668
47	27:27.5	WBT Tube 253689-7 ES38-18DK-Split	38000	8.335707664	-5.467938423	3.763760328
47	27:27.5	WBT Tube 253689-7 ES38-18DK-Split	38000	10.031106	2.179477215	-10.50310707
47	27:27.5	WBT Tube 253689-7 ES38-18DK-Split	38000	10.78461647	-2.826674223	1.269479275
47	27:27.5	WBT Tube 253689-7 ES38-18DK-Split	38000	12.00907135	0.845115423	-16.13268089
47	27:27.5	WBT Tube 253689-7 ES38-18DK-Split	38000	14.31669617	-10.0471077	4.447177887
47	27:27.5	WBT Tube 253689-7 ES38-18DK-Split	38000	17.37783241	-5.204904556	8.473151207
47	27:27.5	WBT Tube 253689-7 ES38-18DK-Split	38000	18.17843628	4.91314888	13.91273785
47	27:27.5	WBT Tube 253689-7 ES38-18DK-Split	38000	19.21451378	1.25794673	-5.05550766
47	27:27.5	WBT Tube 253689-7 ES38-18DK-Split	38000	21.94598961	7.485691071	0.304233581
47	27:27.5	WBT Tube 253689-7 ES38-18DK-Split	38000	24.0181427	-9.842002869	-0.309411585
47	27:27.5	WBT Tube 244670-15 ES70-7CD	70000	8.300387383	-1.663988233	2.299390793
47	27:27.5	WBT Tube 244670-15 ES70-7CD	70000	10.79639053	0.33538574	0.39543584
47	27:27.5	WBT Tube 244670-15 ES70-7CD	70000	12.17390156	-0.717361152	0.42729041
47	27:27.5	WBT Tube 244670-15 ES70-7CD	70000	14.30492306	-5.851317883	3.044504642
47	27:27.5	WBT Tube 244670-15 ES70-7CD	70000	17.40137863	0.948296905	5.748916149
47	27:27.5	WBT Tube 244670-15 ES70-7CD	70000	18.88485336	1.318320155	-5.060783863
47	27:27.5	WBT Tube 244670-15 ES70-7CD	70000	19.20273972	4.165853977	-4.755866051
47	27:27.5	WBT Tube 244670-15 ES70-7CD	70000	20.20349693	1.203671336	0.815975845
47	27:27.5	WBT Tube 244670-15 ES70-7CD	70000	21.43972397	-1.317048669	1.275410175
47	27:27.5	WBT Tube 244670-15 ES70-7CD	70000	22.00485611	6.3204422	-1.621569633
47	27:27.5	WBT Tube 244670-15 ES70-7CD	70000	23.21753693	-1.3596735	6.586024284
47	27:27.5	WBT Tube 244670-15 ES70-7CD	70000	23.95927429	-6.084430695	-1.361428738
48	27:27.8	WBT Tube 244668-15 ES120-7CD	120000	6.954272747	-4.49014473	-0.019857762
48	27:27.8	WBT Tube 244668-15 ES120-7CD	120000	8.359255791	-4.628577232	0.115814559
48	27:27.8	WBT Tube 244668-15 ES120-7CD	120000	10.82386303	-1.82125783	-2.292546749
48	27:27.8	WBT Tube 244668-15 ES120-7CD	120000	12.26024246	-1.354302406	-1.484677196
48	27:27.8	WBT Tube 244668-15 ES120-7CD	120000	14.94462299	1.070126772	0.135423675
48	27:27.8	WBT Tube 244668-15 ES120-7CD	120000	17.2600975	0.154665187	4.259400368
